新北市三重區光榮國民小學,241台灣新北市三重區介壽路32號,ChIJcdwHHCWpQjQR_ymhOdN7Jpc,25.0708236694336,121.501358032227
臺北市大同區大橋國民小學,103台灣台北市大同區重慶北路三段2號,ChIJrw3hTz-pQjQR2sEmwTqahJI,25.0640430450439,121.512756347656
私立靜修高級中學,103台灣台北市大同區寧夏路59號,ChIJFZZKvmqpQjQRL79bcx-M2Eg,25.0579319000244,121.515487670898
私立格致中學,241台灣新北市三重區大智街260號,ChIJZ8QOVNioQjQRvh8F1R0mJSA,25.0736541748047,121.488166809082
